call_number,author,title,country,city,publisher,year,author_yivo,title_yivo,country_en,city_en,publisher_en,jerusalem,telaviv
,א. ב. ג.,אין אפריקא ראמעלט זיך!,,תל אביב,החיים. דער לעבען,1960,,,,,,1
,"אפאטאשו, י - ה. לייוויק (רעד)",זאמלביכער. 7,,ניו יארק,,1948,,,,,,1
,"אפאטאשו, י - ה. לייוויק (רעד)",זאמלביכער. 8,,ניו יארק,,1952,,,,,,1
,"אפאטאשו, יוסף",1863. צווייטער טייל פון אין פוילישע וועלדער,,ווילנע,ב. קלעצקין פארלאג,1926,,,,,,1
,"אפאטאשו, יוסף",א טאג אין רעגענסבורג.,,פאריז,די גאלדענע פאווע,1955,,,,,,1
,"אפאטאשו, יוסף",אין פוילישע וועלדער,,בוענאס איירעס,ייווא,1965,,,,,,1
,"אפאטאשו, יוסף",מענטשן און חיות,,ניו יארק,,1938,,,,,,1
,"אפאטאשו, יוסף",צווישן ימ'ען און לענדער,,ניו יארק,,1937,,,,,,1
,"אפאטהעקער, דוד",הומאריסטישע שריפטען,,ניו יארק,היברו פאבלישינג קא,,,,,,,1
,"אפאטשינסקי, פרץ",געזאמלטע שריפטן,,ניו יארק,,1951,,,,,,1
,"אפאטשינסקי, פרץ",רעפארטאזשן פון ווארשעווער געטא,,ווארשע,יידיש בוך,1954,,,,,,1
,"אפאלאוו, דוד - ד. בורליוק",מארגנרויט און דעמערונג. לידער,,ניו יארק,פריינט,1940,,,,,,1
,"אפטייקער, יעקב",די ווייס-בלויע פאן,,ניו יארק,,1953,,,,,,1
,"אפטייקער, יעקב","די עלטסטע דריי תנ""ך איבערזעצונגען",,תל אביב,המנורה,1972,,,,,,1
,"אפטער, ש",אין דער רוימישער געטא.,,ניו יארק,אקוף,1946,,,,,,1
,"אפטער, ש",דער בונט. און אנדערע דערציילונגען,,ניו יארק,פאלקסביבליאטעק,1942,,,,,,1
,"אפטער, שמשון",אין א נייער וועלט: היסטארישער ראמאן,,ניו יארק,ציקא,1956,,,,,,1
,"אפטער, שמשון",די פרייסינגערס: ראמאן,,ניו יארק,ציקא,1964,,,,,,1
,"אפטער, שמשון",צווישן שטעט: דערציילונגען,,טאראנטא,פארלאג קאמף,1936,,,,,,1
,"אפרת, יצחק",אומרואיקע יארן. לידער און פאעמעס,,לאס אנדזשעלעס,,1951,,,,,,1
,"אפרת, ישראל",היימלאזע יידן,,בוענאס איירעס,,1947,,,,,,1
,"אפרתי, ח",די געשיכטע פון יידישן פאלק,,ווארשע,קולטור ליגע,1928,,,,,,1
,"אפרתי, ח",יידישע געשיכטע פאר שול און הויז.,,ניו יארק,סטאר היברו בוק קא.,1918,,,,,,1
,"אפרתי, משה",די יידן פון די ליימענע הייזלעך,,תל אביב,מפרץ,1965,,,,,,1
,"אקון, זלמן",לידער,,ניו יארק,,1927,,,,,,1
,"אקנער, אברהם",א ליד ווערט געבוירן,,תל אביב,,1987,,,,,,1
,"אקסעלראד, זעליק",לידער,,ניו יארק,,1961,,,,,,1
,"אקערמאן, העניך",כ'בין קיינמאל נישט אוועק פון דער היים,,תל אביב,,1962,,,,,,1
,"אקערמאן, יעקב יהודה",פאעמען און לידער פון פיין,,פאריז,,1957,,,,,,1
,"אקערמאן, מענדל",אויסגעלאשענע שטערן,,בוענאס איירעס,,1960,,,,,,1
,"אקערמאן, נאטעק",לובלינער דערינערונגען,,תל אביב,ישראל בוך,1990,,,,,,1
,"אקרוטני, י",א בוים אין ווינט. דערציילונגען,,לאדזש,ניי לעבן,1948,,,,,,1
,"אקרוטני, יוסף",א שטיין צוקאפנס,,בוענאס איירעס,,1960,,,,,,1
,"אקרוטני, יוסף",הונגעריקער פרילינג,,בוענאס איירעס,יידישבוך,1988,,,,,,1
,"אקרוטני, יוסף",יארן פון צארן,,תל אביב,,1989,,,,,,1
,"אקרוטני, יוסף",צווישן גרענעצן,,תל אביב,,1982,,,,,,1
,"אראנאווסקי, ע",קובא: לידער און פאעמען.,,תל אביב,ניי לעבן,1983,,,,,,1
,"אראנסאן, ב",מארק שאגאל,,בערלין,אידישער ליטערארישער פארלאג,1924,,,,,,1
,"אראנסאן, גריגארי",די יידישע פראבלעם אין סאוועט-רוסלאנד,,ניו יארק,וועקער פארלאג,1944,,,,,,1
,"אראנסאן, מ",In Tsiens vayngertner : poemen un baladen.,,ניו יארק,,1936,,,,,,1
,"ארזשיצער, א. מ.",פון וואנקוווער ביז אילת,,תל אביב,אסטראווער,1965,,,,,,1
,"ארזשיצער, אברהם מרדכי",פראלעטארישע יוגנט,,לאנדאן,,1943,,,,,,1
,"ארזשעשקא, עליזא",מירטאלא. ראמאן,,ווארשע,ב. שימין,1911,,,,,,1
,"ארזשעשקא, עליזא",מירטאלא. ראמאן,,ווארשע,ב. שמעון,1911,,,,,,1
,"ארליך, יוסף",שבת.,,תל אביב,המנורה,1984,,,,,,1
,"ארליך, יוסף",שבת.,,תל אביב,המנורה,1970,,,,,,1
,"ארלין, מרדכי",ליטע,,ניו יארק,,1921,,,,,,1
,"ארענשטיין, בנימין",ווירקלעכקייט.,,באמבערג,ליטעראריש-היסטארישע ביורא אין באמבערג,1948,,,,,,1
,"ארצובאשעוו, מ",Sanin : roman.,,ניו יארק,יאנקאוויטש,,,,,,,1
,"ארצובאשעוו, מ",דער לעצטער שטריך,,ניו יארק,מאקס יאנקאוויטש,,,,,,,1
,"ארציבאשעוו, מ",די פרוי וואס שטעהט אין מיטען,,ניו יארק,מאקס מייזעל,1916,,,,,,1
,"ארצישעווסקא, טעא",מרימל. דראמאטישער ציקל אין פופצן בילדער,,פאריז,הויפטפארקויף: ציקא,1959,,,,,,1
,"אש, נאטאן - ל. האדעס",דער צווייאונצוואנציקסטער אויגוסט,,ווארשע,קולטור ליגע,1931,,,,,,1
,"אש, ש",דער מאן פון נצרת,,ניו יארק,קולטור פארלאג,1943,,,,,,1
,"אש, ש",דער מאן פון נצרת,,ניו יארק,קולטור פארלאג,1943,,,,,,1
,"אש, שלום",א שטעדטיל.,,ניו יארק,פארווערטס,1911,,,,,,1
,"אש, שלום","א שטעטיל, קיין אמעריקע",,ניו יארק,פארווערטס,1917,,,,,,1
,"אש, שלום",אנקעל מאזעס,,ניו יארק,,1918,,,,,,1
,"אש, שלום",ארץ ישראל. ערצעהלונגען פון דער אלטער היים,,ניו יארק,פארווערטס,1918,,,,,,1
,"אש, שלום",דער וועג צו זיך,,ניו יארק,פארווערטס,1918,,,,,,1
,"אש, שלום",דער מאן פון נצרת,,ניו יארק,קולטור פארלאג,1943,,,,,,1
,"אש, שלום",דער נביא,,תל אביב,,1956,,,,,,1
,"אש, שלום",יוגענד,,ניו יארק,פראווערטס,1911,,,,,,1
,"אש, שלום",מאטקע גנב,,ניו יארק,פארווערטס,1918,,,,,,1
,"אש, שלום",מאטקע גנב,,ניו יארק,,1953,,,,,,1
,"אש, שלום",משה.,,ניו יארק,ש. שקלארסקי,1951,,,,,,1
,"אש, שלום",ערצעהלונגען,,ניו יארק,פארוועאטס,1911,,,,,,1
,"אשכנזי, שלמה",די רעכט פון דער פרוי אלס ווייב און מענטש,,ווארשע,יידיש בוך,1930,,,,,,1
,"אשענדארף, ישראל",דער מלך שאול,,לאדזש,,1948,,,,,,1
,"אשענדארף, ישראל",וויי און וואנדער. לידער,,פאריז,יאנקאוויטש,1950,,,,,,1
,"אשענדארף, ישראל",מאנטיק אינדערפרי. לידער,,לעמבערג,,1937,,,,,,1
,"אשענדארף, ישראל",שותפים פון גורל. דערציילונגען,,פאריז,,1953,,,,,,1
,"אשעראוויטש, הירש",צווישן בליץ און דונער,,תל אביב,,1973,,,,,,1
,"אשעראוויטש, הירש",תנך-פאעמעס.,,תל אביב,רשפים,1979,,,,,,1
,"אשעראוויטש, מ",דער סוף פון שונאי ישראל.,,ניו יארק,ארבעטער,1942,,,,,,1
,"אשעראוויטש, מ",ווי מענטשן לעבן אין סאוועט רוסלאנד,,ניו יארק,,1933,,,,,,1
,"אשעראוויטש, מ",משה מאנטעפיארע. היסטארישע געשטאלטן,,ניו יארק,קינדער רינג פארלאג,1941,,,,,,1
,"אשעראוויטש, מ",קאלאמאן וואליש.,,ניו יארק,קינדער רינג,1937,,,,,,1
,"אשעראוויטש, מ",קיניגין מרים,,ניו יארק,,1959,,,,,,1
,"אשעראוויטש, מ",שטעט און שטעטלעך אין אוקראינע.,,ניו יארק,מ. א. יוביליי קאמיטעט,1948,,,,,,1
,"אשעראוויטש, מ",שטעט און שטעטלעך אין אוקראינע.,,ניו יארק,מ. א. יוביליי קאמיטעט,1948,,,,,,1
,,"באגדאנסקי, מ",,שיקאגא,,1936,,,,,,1
,,"באדער, גרשם",,ניו יארק,מוינעשטער פאבלישינג קא,1934,,,,,,1
,,"באדער, גרשם",,ניו יארק,פרדס,1940,,,,,,1
,,"באוושאווער, יעקב",,ניו יארק,פרייע ארבעטער שטימע,1911,,,,,,1
,,"באומגאלד, ז",,ניו יארק,אידישער קעמפער,1975,,,,,,1
,,"באוער, אטא",,ניו יארק,אידישער סאציאליסטישער פארבאנד,1934,,,,,,1
,,באטאשאנסקי,,בוענאס איירעס,,1962,,,,,,1
,,באטוויניק,,ניו יארק,,1920,,,,,,1
,,"באטוויניק, לייבל",,דער נייער דור.,מאנטרעאל,,,,,,,1
,,"באסמאן בן-חיים, רבקה",,תל אביב,י. ל. פרץ,1959,,,,,,1
,,"באראדולין, ל",,ניו יארק,סלוצקי,1929,,,,,,1
,,באראכאוו,,ניו יארק,פועלי ציון פארלאג,1920,,,,,,1
,,"בארוויטש, מיכאל",,ארישע פאפירן.,בוענאס איירעס,1955,,,,,,1
,,"בארוויטש, מיכאל",,ארישע פאפירן.,בוענאס איירעס,1955,,,,,,1
,,"באריישא, מנחם",,ווילנע,ב. קלעצקין פארלאג,1932,,,,,,1
,,"באריישא, מנחם",,ניו יארק,מתנות,1947,,,,,,1
,,"בארענשטיין, מ",,ניו יארק,פראגער-ווארשעווער ברענטש,1936,,,,,,1
,,"בארקאן, ח",,אמאל איז געווען. מעשיות און לעגענדעס.,ניו יארק,ארבעטער רינג,,,,,,1
,,"בודין, ש",,ניו יארק,איקוף,1955,,,,,,1
,,"בודין, ש",,ניו יארק,איקוף,1969,,,,,,1
,,בוימוואל,,תל אביב,י. ל. פרץ,1972,,,,,,1
,,בוימוואל,,ירושלים,שמואל ורבקה האראוויץ פאנד,1983,,,,,,1
,,"בוימוואל, רחל",,תל אביב,י. ל. פרץ,1973,,,,,,1
,,"בוימוואל, רחל",,ירושלים,אייגנס,1977,,,,,,1
,,"בוימוואל, רחל",,תל אביב,שמואל און רבקה הורוויץ פאנד,1988,,,,,,1
,,"בוימוואל, רחל",,תל אביב,י. ל. פרץ,1973,,,,,,1
,,"בוכבינדער, א",,ווילנע,טאמאר,1931,,,,,,1
,,"בונין, זוסמאן",,תל אביב,המנורה,1965,,,,,,1
,,"בוקשטיין, א",,ניו יארק,,1926,,,,,,1
,,"בורגין, הערץ",,ניו יארק,פאראייניקטע יידישע ווערקשאפטן,1915,,,,,,1
,,"בורגין, יחיאל",,תל אביב,י. בורגין,1988,,,,,,1
,,"בורקא, העלען",,תל אביב,ניי לעבן,1970,,,,,,1
,,"בורקא, העלען",,תל אביב,,1968,,,,,,1
,,"בורשטין, מ",,איבער די חורבות פון פלוינע,בוענאס איירעס,1949,,,,,,1
,,"ביאלאסטאצקי, ב. י .",,ניו יארק,ציקא,1962,,,,,,1
,,"ביאליסטאצקי, ב. (רעד)",,ניו יארק,,1953,,,,,,1
,,"ביזבערג, פנחס",,בוענאס איירעס,,1953,,,,,,1
,,"ביזבערג, פנחס",,שבת-יום-טובדיקע יידן,בוענאס איירעס,1949,,,,,,1
,,"ביילין, י. ב.",,ניו יארק,איקוף,1955,,,,,,1
,,"ביין, א",,תל אביב,יסודות,,,,,,,1
,,"ביין, אלעכסנדער דר",,ירושלים,הסתדרות הציונית,1947,,,,,,1
,,"בילאוו, ש",,קיעוו,אלאוקראינישע וויסנשאפטלעכע אקאדעמיע,1934,,,,,,1
,,"בילעצקי, י. ח.",,תל אביב,,1981,,,,,,1
,,"בילעצקי, י. ח.",,תל אביב,ישראל בוך,1988,,,,,,1
,,"בילעצקי, י. ח.",,לידער צום מענטש,ישראל,,,,,,,1
,,"ביק, אברהם",,בוענאס איירעס,איקוף,1951,,,,,,1
,,"ביק, אברהם",,ניו יארק,א קאמיטעט,1955,,,,,,1
,,"ביק, אברהם",,ניו יארק,איקוף,1944,,,,,,1
,,"ביק, אברהם",,ניו יארק,,1944,,,,,,1
,,"ביקל, שלמה",,די יידישע עסיי: א זאמלונג,,1946,,,,,,1
,,"ביקל, שלמה",,בוענאס איירעס,קיום,1961,,,,,,1
,,"ביקל, שלמה (רעד)",,ניו יארק,אלוועלטלעכער יידישער קולטור קאנגרעס,1965,,,,,,1
,,"בירנבוים, י",,ניו יארק,אלוועלטלעכער יידישער קולטור קאנגרעס,1971,,,,,,1
,,"בירנבוים, נתן ד""ר",,גאטס פאלק. (?),בערלין,,,,,,,1
,,"בלאשטיין, מ",,"עדמאנטאן, קאנאדע",,1937,,,,,,1
,,"בלום, יצחק",,ניו יארק,פאעזיע און פראזע,1954,,,,,,1
,,"בלומענטאל, נחמן",,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1966,,,,,,1
,,"בלענקיטני, אהרן",,ישראל,י. ל. פרץ,1961,,,,,,1
,,"בן גוריון, מיכה יוסף",,בערלין,הוצאת אברהם יוסף שטיבל,1924,,,,,,1
,,בן צבי,,ניו יארק,היברו פאבלישינג קאמפאני,,,,,,,1
,,בן צבי,,ניו יארק,היברו פאבלישינג קאמפאני,,,,,,,1
,,בן צבי,,ניו יארק,היברו פאבלישינג קאמפאני,,,,,,,1
,,בן צבי,,ניו יארק,היברו פאבלישינג קאמפאני,,,,,,,1
,,"בן-גוריון, דוד - י. בן-צבי",,ניו יארק,פועלי-ציון פאלעסטינא קאמיטעט,1918,,,,,,1
,,"בן-צבי, יצחק",,געזאמעלטע שריפטן,ניו יארק,1937,,,,,,1
,,"בן-שם, ראובן",,פוילן ברענט,בוענאס איירעס,1960,,,,,,1
,,"בעז, ח - זלמן יעפרויקין",,ניו יארק,ארבעטער רינג,1959,,,,,,1
,,"בעז, ח. - זלמן יעפרויקין",,ניו יארק,ארבעטער רינג,1959,,,,,,1
,,"בעז, חיים",,תל אביב,י. ל. פרץ,1963,,,,,,1
,,"בעז, חיים",,ניו יארק,ארבעטער רינג,1950,,,,,,1
,,"בעז, חיים (רעד)",,ניו יארק,אלוועלטלעכער יידישער קולטור קאנגרעס,1975,,,,,,1
,,בעל מחשבות,,ווארשע,ביכער קאאפעראטיוו,1929,,,,,,1
,,בעל מחשבות,,ווארשע,ביכער קאאפעראטיוו,1929,,,,,,1
,,בעל מחשבות,,ווארשע,ביכער קאאפעראטיוו,1929,,,,,,1
,,בעל מחשבות,,ווארשע,ביכער קאאפעראטיוו,1929,,,,,,1
,,בעל מחשבות,,ווארשע,ביכער קאאפעראטיוו,1929,,,,,,1
,,"בעלער, יעקב",,ארץ-ישראל 1948,בוענאס איירעס,1948,,,,,,1
,,"בעלשע, ווילהעלם",,ווארשע,די וועלט,1922,,,,,,1
,,"בענעק, ק",,פאריז,אויפזניי,1957,,,,,,1
,,"בענעק, ק",,פאריז,,1972,,,,,,1
,,"בענעק, ק",,פאריז,ק. בענעק,1983,,,,,,1
,,"בענעק, ק",,פאריז,,1977,,,,,,1
,,"בעער, מ",,ווארשע,די וועלט,1930,,,,,,1
,,"בעקער, אברהם",,תל אביב,התקווה פארלאג,1984,,,,,,1
,,"בעקערמאן, אהרן",,ניו יארק,,1947,,,,,,1
,,"בערגמאן, א",,לערן זיך יידיש,ניו יארק,KINDERBUCH PUBLICATIONS,,,,,,1
,,"בערגער, לילי",,פאריז,,1986,,,,,,1
,,"בערלינסקי, ש",,ירושה.,בוענאס איירעס,1956,,,,,,1
,,"בערנשטיין, עדוארד",,ווארשע,קולטור ליגע,1922,,,,,,1
,,"בראנדעס, געארג",,ניו יארק,מאקס מייזל,1921,,,,,,1
,,"בראנדעס, געארג",,ניו יארק,מאקס מייזל,1921,,,,,,1
,,"בראנדעס, געארג",,ניו יארק,מאקס מייזל,1920,,,,,,1
,,"בראנדעס, געארג",,ניו יארק,מאקס מייזל,1920,,,,,,1
,,"בראנדעס, געארג",,ניו יארק,מאקס מייזל,1921,,,,,,1
,,"בראנדעס, געארג",,ניו יארק,מאקס מייזל,1921,,,,,,1
,,"בראנדעס, געארג",,ניו יארק,מאקס מייזל,1921,,,,,,1
,,"ברוידע, יוסף",,תל אביב,,1969,,,,,,1
,,"ברידזשער, דוד",,ארבעטס-בוך צום אנהייבער.,ניו יארק,מתנות,,,,,,1
